"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"100027", "100L027 Folia do rzutników APLI A4 do drukarki", "62", "AP1062", "8410782010623", "100L027", "Urządzenia biurowe > Folia do laminowania akcesoria", "200.76", "23", "0.00", "Dedykowana do drukarek laserowych<br>Folia 100 mikronów<br>Format: A4<br>Rozmiar: 210x297mm<br>100 arkuszy w j.s.<br>Kolor transparentny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/338/74083-13338-folia_do_rzutnikow_apli_a4_do_drukarki_laserow-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/338/74084-13338-folia_do_rzutnikow_apli_a4_do_drukarki_laserow-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/338/74085-13338-folia_do_rzutnikow_apli_a4_do_drukarki_laserow-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "APLI", "transparentny", "", "", "0", "0", "0"
"100039", "100L039 Identyfikator DONAU otwór z boku miękki", "11995", "8343001PL-00", "5901498073246", "100L039", "Tablice i prezentacja > Identyfikatory i holdery", "0.43", "23", "0.00", "Wykonany z elastycznego, przezroczystego PVC<br>Posiada podłużny otwór umożliwiający przypięcie taśmy oraz dwa mocowania do zastosowania łańcuszka<br>Z otworem z boku<br>Rozmiar: 105x65mm<br>Kolor transparentny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/353/76713-13353-identyfikator_donau_otwor_u_gory_miekki_transp-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "transparentny", "", "", "0", "0", "0"
"100040", "100L040 Holder DONAU PVC obrotowy", "3076", "8345001PL-00", "5901498073307", "100L040", "Tablice i prezentacja > Identyfikatory i holdery", "0.74", "23", "0.00", "Identyfikator sztywny<br>Wykonany z mocnego, przezroczystego PVC<br>Specjalny mechanizm obrotowy (360°) umożliwia mocowanie do paska w pionie lub poziomie<br>Wycięcia ułatwiają umieszczanie/wyjmowanie karty<br>Przeznaczony na karty plastikowe, identyfikatory i wizytówki o maksymalnych wymiarach 87x54mm<br>Istnieje możliwość przypięcia taśmy<br>Kolor przeźroczysty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/355/76715-13355-holder_donau_pvc_obrotowy_przezroczysty-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "transparentny", "", "", "0", "0", "0"
"100060", "100L060 Bloczek samoprzylepny DONAU 150x203mm w", "467", "7596001PL-99", "5901498055365", "100L060", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "6.35", "23", "0.00", "Notes samoprzylepny, idealne do przekazywania wiadomości<br>Ilość karteczek: 50<br>Gramatura: 75gsm<br>Karteczki w żółtym kolorze z nadrukowanymi liniami<br>Klej na bazie wody, umieszczony wzdłuż krótkiego boku<br>Rozmiar: 150x203mm<br>Można wielokrotnie przyklejać i odklejać<br>Kolor żółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/445/266941-13445-bloczek_samoprzylepny_donau_150x203mm_w_linie-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/445/73576-13445-bloczek_samop_donau_150x203mm_w_linie_1x50_kar-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "żółty", "203", "150", "0", "0", "0"
"100061", "100L061 Bloczek samoprzylepny DONAU 101x150mm w", "3884", "7597001PL-99", "5901498055396", "100L061", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "7.12", "23", "0.00", "Notes samoprzylepny, idealne do przekazywania wiadomości<br>Ilość karteczek: 100<br>Gramatura: 75gsm<br>Karteczki w żółtym kolorze z nadrukowanymi liniami<br>Klej na bazie wody, umieszczony wzdłuż krótkiego boku<br>Rozmiar: 101x150mm<br>Można wielokrotnie przyklejać i odklejać<br>Pakowany w foliową zawieszkę<br>Kolor żółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/446/279807-13446-bloczek_samoprzylepny_donau_101x150mm_w_linie-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/446/73575-13446-bloczek_samop_donau_101x150mm_w_linie_1x100_ka-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "żółty", "150", "101", "0", "0", "0"
"100062", "100L062 Bloczek samoprzylepny DONAU Eco 38x51mm", "320658", "7591001PL-11", "5901498053576", "100L062", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "0.69", "23", "0.00", "Uniwersalne karteczki, w żółtym neutralnym kolorze, idealne do przekazywania wiadomości<br>Ilość karteczek: 1x100 w rozmiarze 38x51mm<br>Gramatura: 70gsm<br>Klej umieszczony wzdłuż dłuższego boku<br>Klej usuwalny za pomocą wody<br>Wykonane z papieru (100% pulpa drzewna)<br>3 szt. zabezpieczone folią z paskiem ułatwiającym otwieranie<br>Kolor jasnożółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/453/82329-13453-bloczek_samop_donau_eco_38x51mm_1x100_kart_jas-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/453/82330-13453-bloczek_samop_donau_eco_38x51mm_1x100_kart_jas-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU ECO", "żółty", "51", "38", "0", "0", "0"
"100063", "100L063 Bloczek samoprzylepny DONAU Eco 51x76mm", "83933", "7592001PL-11", "5901498053613", "100L063", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "0.95", "23", "0.00", "Uniwersalne karteczki, w żółtym neutralnym kolorze, idealne do przekazywania wiadomości<br>Ilość karteczek: 1x100 w rozmiarze 51x76mm<br>Gramatura: 70gsm<br>Klej umieszczony wzdłuż krótszego boku<br>Klej usuwalny za pomocą wody<br>Wykonane z papieru (100% pulpa drzewna)<br>Indywidualnie zabezpieczony folią z paskiem ułatwiającym otwieranie<br>Kolor jasnożółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/454/82331-13454-bloczek_samop_donau_eco_51x76mm_1x100_kart_jas-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/454/82332-13454-bloczek_samop_donau_eco_51x76mm_1x100_kart_jas-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU ECO", "żółty", "76", "51", "0", "0", "0"
"100064", "100L064 Bloczek samoprzylepny DONAU Eco 76x76mm", "346304", "7593001PL-11", "5901498053644", "100L064", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "0.95", "23", "0.00", "Uniwersalne karteczki, w żółtym neutralnym kolorze, idealne do przekazywania wiadomości<br>Ilość karteczek: 100 w rozmiarze 76x76mm<br>Gramatura: 70gsm<br>Klej usuwalny za pomocą wody<br>Wykonane z papieru (100% pulpa drzewna)<br>Indywidualnie zabezpieczony folią z paskiem ułatwiającym otwieranie<br>Kolor jasnożółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/455/82333-13455-bloczek_samop_donau_eco_76x76mm_1x100_kart_jas-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/455/82334-13455-bloczek_samop_donau_eco_76x76mm_1x100_kart_jas-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU ECO", "żółty", "76", "76", "0", "0", "0"
"100065", "100L065 Bloczek samoprzylepny DONAU Eco 101x76mm", "9156", "7594001PL-11", "5901498053675", "100L065", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "1.87", "23", "0.00", "Uniwersalne karteczki, w żółtym neutralnym kolorze, idealne do przekazywania wiadomości<br>Ilość karteczek: 1x100 w rozmiarze 101x76mm<br>Gramatura: 70gsm<br>Klej umieszczony wzdłuż dłuższego boku<br>Klej usuwalny za pomocą wody<br>Wykonane z papieru (100% pulpa drzewna)<br>Indywidualnie zabezpieczony folią z paskiem ułatwiającym otwieranie<br>Kolor jasnożółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/456/82335-13456-bloczek_samop_donau_eco_101x76mm_1x100_kart_ja-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/456/82336-13456-bloczek_samop_donau_eco_101x76mm_1x100_kart_ja-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU ECO", "żółty", "76", "101", "0", "0", "0"
"100066", "100L066 Bloczek samoprzylepny DONAU Eco 127x76mm", "32864", "7595001PL-11", "5901498053705", "100L066", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "2.53", "23", "0.00", "Uniwersalne karteczki, w żółtym neutralnym kolorze, idealne do przekazywania wiadomości<br>Ilość karteczek: 1x100 w rozmiarze 127x76mm<br>Gramatura: 70gsm<br>Klej umieszczony wzdłuż dłuższego boku<br>Klej usuwalny za pomocą wody<br>Wykonane z papieru (100% pulpa drzewna)<br>Indywidualnie zabezpieczony folią z paskiem ułatwiającym otwieranie<br>Kolor jasnożółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/457/82337-13457-bloczek_samop_donau_eco_127x76mm_1x100_kart_ja-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/457/82338-13457-bloczek_samop_donau_eco_127x76mm_1x100_kart_ja-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU ECO", "żółty", "76", "127", "0", "0", "0"
"100068", "100L068 Kostka samoprzylepna DONAU 76x76mm 1x400", "21220", "7574001PL-99", "5901498007043", "100L068", "Artykuły biurowe > Kolorowe karteczki > Kubiki i kostki papierowe", "12.67", "23", "0.00", "Karteczki samoprzylepne w żywych kolorach, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Fluorescencyjne kolory nie pozwalają przeoczyć pozostawionej informacji<br>Ilość karteczek: 1x400 w rozmiarze 76x76mm<br>Gramatura: 75gsm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor neonowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/459/83627-13459-kostka_samop_donau_76x76mm_1x400_kart_neonowa-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "mix kolorów", "76", "76", "0", "0", "0"
"100069", "100L069 Kostka samoprzylepna DONAU 76x76mm 1x400", "4081", "7573001PL-99", "5901498007029", "100L069", "Artykuły biurowe > Kolorowe karteczki > Kubiki i kostki papierowe", "13.57", "23", "0.00", "Karteczki samoprzylepne w delikatnych kolorach, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Ilość karteczek: 1x400 w rozmiarze 76x76mm<br>Gramatura: 75gsm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor pastelowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/460/83626-13460-kostka_samop_donau_76x76mm_1x400_kart_pastelow-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "mix kolorów", "76", "76", "0", "0", "0"
"100070", "100L070 Kostka samoprzylepna DONAU 76x76mm 1x450", "8452", "7589001-11", "9003106067480", "100L070", "Artykuły biurowe > Kolorowe karteczki > Kubiki i kostki papierowe", "9.57", "23", "0.00", "Karteczki samoprzylepne w delikatnych kolorach, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Ilość karteczek: 450 (5x90) w rozmiarze 76x76mm<br>Gramatura: 75gsm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Indywidualnie zabezpieczona folią z charakterystycznym czerwonym paskiem ułatwiającym otwieranie<br>Na każdej kostce kod kreskowy<br>Mix 4 kolorów pastelowych-5 warstw (żółty, różowy, niebieski, zielony, żółty)", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/461/89170-13461-kostka_samoprzylepna_donau_76x76mm_1x450_kart_-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "mix kolorów", "76", "76", "0", "0", "0"
"100071", "100L071 Bloczek samoprzylepny DONAU 76x76mm", "2007", "7586012-99", "9003106501212", "100L071", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "39.24", "23", "0.00", "Karteczki samoprzylepne w różnych kolorach, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Ilość karteczek: 12x100 w rozmiarze 76x76mm<br>Gramatura: 70gsm ± 4%<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>12 sztuk w j.s.<br>Mix kolorów (6 żółtych, 2 niebieskie, 2 różowe, 2 zielone)", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/462/89169-13462-bloczek_samop_donau_76x76mm_12x100_kart_mix_ko-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "mix kolorów", "76", "76", "0", "0", "0"
"100072", "100L072 Bloczek samoprzylepny DONAU typu Z", "12935", "7571001PL-11", "5901498045236", "100L072", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "2.72", "23", "0.00", "Uniwersalne żółte karteczki, do zastosowania w pracy, szkole i domu<br>Sklejone harmonijkowo w układzie zetka<br>Ilość karteczek: 100 w rozmiarze 76x76mm<br>Gramatura: 75gsm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Można wielokrotnie przyklejać i odklejać<br>Kolor jasnożółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/463/73532-13463-bloczek_samop_donau_typu_z_76x76mm_100_kart_ja-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/463/73533-13463-bloczek_samop_donau_typu_z_76x76mm_100_kart_ja-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "żółty", "", "", "0", "0", "0"
"100073", "100L073 Kostka samoprzylepna DONAU 101x76mm 1x280", "953", "7581001PL-99", "5901498065289", "100L073", "Artykuły biurowe > Kolorowe karteczki > Kubiki i kostki papierowe", "17.95", "23", "0.00", "Karteczki samoprzylepne w żywych kolorach, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Fluorescencyjne kolory nie pozwalają przeoczyć pozostawionej informacji<br>Ilość karteczek: 1x280 w rozmiarze 101x76mm<br>Gramatura: 75gsm<br>Specjalny otwór na długopis lub ołówek<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor neonowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/464/73593-13464-kostka_samop_donau_101x76mm_1x280_kart_neonowa-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "mix kolorów", "76", "101", "0", "0", "0"
"100074", "100L074 Bloczek samoprzylepny DONAU jabłko", "49", "7563001PL-99", "5901498018131", "100L074", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "24.11", "23", "0.00", "Karteczki samoprzylepne w kształcie jabłka, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Fluorescencyjne kolory nie pozwalają przeoczyć pozostawionej informacji<br>Ilość karteczek:1x400<br>Gramatura: 75gsm<br>Grubość: 40mm<br>Specjalny otwór na długopis lub ołówek<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor neonowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/465/83625-13465-bloczek_samop_donau_jablko_kostka_1x400_kart_n-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "mix kolorów", "", "", "0", "0", "0"
"100075", "100L075 Bloczek samoprzylepny DONAU 1x50 kart.", "1127", "7560001PL-16", "5901498018049", "100L075", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "3.03", "23", "0.00", "Karteczki samoprzylepne w kształcie strzałki, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Ilość karteczek: 1x50<br>Gramatura: 75gsm<br>Grubość: 5mm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor zielony", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/466/109029-13466-bloczek_samoprzylepny_donau_1x50_kart_strzalk-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/466/83622-13466-bloczek_samop_donau_1x50_kart_w_ksztalcie_strz-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "zielony", "", "", "0", "0", "0"
"100076", "100L076 Bloczek samoprzylepny DONAU 1x50 kart.", "1963", "7561001PL-11", "5901498018070", "100L076", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "3.03", "23", "0.00", "Karteczki samoprzylepne w kształcie telefonu, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Ilość karteczek: 1x50<br>Gramatura: 75gsm<br>Grubość: 5mm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor żółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/467/109031-13467-bloczek_samoprzylepny_donau_1x50_kart_telefon-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/467/83623-13467-bloczek_samop_donau_1x50_kart_telefon_zolty-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "żółty", "", "", "0", "0", "0"
"100077", "100L077 Bloczek samoprzylepny DONAU 1x50 kart.", "2628", "7562001PL-16", "5901498018100", "100L077", "Artykuły biurowe > Kolorowe karteczki > Karteczki samoprzylepne", "3.03", "23", "0.00", "Karteczki samoprzylepne w kształcie serduszka, idealne do pozostawienia wiadomości zarówno w biurze jak i domu<br>Ilość karteczek: 1x50<br>Gramatura: 75gsm<br>Grubość: 5mm<br>Możliwość przeklejania karteczek<br>Klej usuwalny za pomocą wody<br>Kolor jasnoróżowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/13/468/109030-13468-bloczek_samoprzylepny_donau_1x50_kart_serdusz-800w.jpg", "http://cdn.pbspolska.eu/product_img/13/468/83624-13468-bloczek_samop_donau_1x50_kart_serduszko_jasnor-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "jasnoróżowy", "", "", "0", "0", "0"
