"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"203322", "203L322 Segregator BASIC S z szyną PP A4 75mm", "1537", "21024221-04", "5901503613399", "203L322", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 75mm<br>Wymiary: 75x320x285mm<br>Kolor czerwony", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/311/263269-237311-segregator_basic_s_z_szyna_pp_a4_75mm_czerwo-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/311/263270-237311-segregator_basic_s_z_szyna_pp_a4_75mm_czerwo-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/311/263271-237311-segregator_basic_s_z_szyna_pp_a4_75mm_czerwo-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/311/263272-237311-segregator_basic_s_z_szyna_pp_a4_75mm_czerwo-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "czerwony", "", "", "0", "0", "0"
"203326", "203L326 Segregator BASIC S z szyną PP A4 50mm", "768", "21024121-01", "5901503613092", "203L326", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor niebieski", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/315/263285-237315-segregator_basic_s_z_szyna_pp_a4_50mm_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/315/263286-237315-segregator_basic_s_z_szyna_pp_a4_50mm_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/315/263287-237315-segregator_basic_s_z_szyna_pp_a4_50mm_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/315/263288-237315-segregator_basic_s_z_szyna_pp_a4_50mm_niebie-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "niebieski", "", "", "0", "0", "0"
"203327", "203L327 Segregator BASIC S z szyną PP A4 50mm", "456", "21024121-02", "5901503613122", "203L327", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor zielony", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/316/263289-237316-segregator_basic_s_z_szyna_pp_a4_50mm_zielon-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/316/263290-237316-segregator_basic_s_z_szyna_pp_a4_50mm_zielon-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/316/263291-237316-segregator_basic_s_z_szyna_pp_a4_50mm_zielon-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/316/263292-237316-segregator_basic_s_z_szyna_pp_a4_50mm_zielon-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "zielony", "", "", "0", "0", "0"
"203328", "203L328 Segregator BASIC S z szyną PP A4 50mm", "432", "21024121-03", "5901503613153", "203L328", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor granatowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/317/263293-237317-segregator_basic_s_z_szyna_pp_a4_50mm_granat-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/317/263294-237317-segregator_basic_s_z_szyna_pp_a4_50mm_granat-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/317/263295-237317-segregator_basic_s_z_szyna_pp_a4_50mm_granat-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/317/263296-237317-segregator_basic_s_z_szyna_pp_a4_50mm_granat-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "granatowy", "", "", "0", "0", "0"
"203329", "203L329 Segregator BASIC S z szyną PP A4 50mm", "240", "21024121-04", "5901503613184", "203L329", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor czerwony", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/318/263297-237318-segregator_basic_s_z_szyna_pp_a4_50mm_czerwo-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/318/263298-237318-segregator_basic_s_z_szyna_pp_a4_50mm_czerwo-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/318/263299-237318-segregator_basic_s_z_szyna_pp_a4_50mm_czerwo-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/318/263300-237318-segregator_basic_s_z_szyna_pp_a4_50mm_czerwo-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "czerwony", "", "", "0", "0", "0"
"203330", "203L330 Segregator BASIC S z szyną PP A4 50mm", "446", "21024121-05", "5901503613214", "203L330", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/319/263301-237319-segregator_basic_s_z_szyna_pp_a4_50mm_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/319/263302-237319-segregator_basic_s_z_szyna_pp_a4_50mm_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/319/263303-237319-segregator_basic_s_z_szyna_pp_a4_50mm_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/319/263304-237319-segregator_basic_s_z_szyna_pp_a4_50mm_czarny-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "czarny", "", "", "0", "0", "0"
"203331", "203L331 Segregator BASIC S z szyną PP A4 50mm", "481", "21024121-06", "5901503613245", "203L331", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor żółty", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/320/263305-237320-segregator_basic_s_z_szyna_pp_a4_50mm_zolty-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/320/263306-237320-segregator_basic_s_z_szyna_pp_a4_50mm_zolty-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/320/263307-237320-segregator_basic_s_z_szyna_pp_a4_50mm_zolty-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/320/263308-237320-segregator_basic_s_z_szyna_pp_a4_50mm_zolty-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "żółty", "", "", "0", "0", "0"
"203332", "203L332 Segregator BASIC S z szyną PP A4 50mm", "562", "21024121-10", "5901503613276", "203L332", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "6.65", "23", "0.00", "Ekonomiczny segregator wykonany z kartonu o grubości 2,0mm i gramaturze 1200gsm, wyposażony w dolną listwę wzmacniającą<br>Pokryty matową folią polipropylenową (140μm)<br>Wewnątrz wyklejka papierowa z indeksem, tabelą formatów, mapą stref czasowych oraz miejscem na notatki<br>Dwustronna, wymienna etykieta grzbietowa w kratkę<br>Wzmocniony otwór na palec<br>Szerokość grzbietu: 50mm<br>Wymiary: 50x320x285mm<br>Kolor szary", "", "", "", "", "http://cdn.pbspolska.eu/product_img/237/321/263309-237321-segregator_basic_s_z_szyna_pp_a4_50mm_szary-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/321/263310-237321-segregator_basic_s_z_szyna_pp_a4_50mm_szary-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/321/263311-237321-segregator_basic_s_z_szyna_pp_a4_50mm_szary-800w.jpg", "http://cdn.pbspolska.eu/product_img/237/321/263312-237321-segregator_basic_s_z_szyna_pp_a4_50mm_szary-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "NO NAME", "szary", "", "", "0", "0", "0"
"203384", "203L384 Koszulki na dokumenty OFFICE PRODUCTS PP", "14880", "21141415-90", "5901503615430", "203L384", "Organizacja dokumentów > Koszulki", "8.7", "23", "0.00", "Ekonomiczne, wykonane z miękkiej folii polipropylenowej o grubości 50μm<br>Posiada właściwości antyrefleksyjne<br>Groszkowe, transparentne<br>Wzmocniony brzeg<br>Rozcięte na górze<br>Antyelektrostatyczne i antyrefleksyjne<br>Do zastosowania dla dokumentów w formacie A4<br>Ilość dziurek do wpięcia: 11<br><br>			rozmiar wewnętrzny: 217x300mm<br><br>			rozmiar zewnętrzny: 235x305mm<br>100 sztuk w j.s.<br>Wyprodukowane w fabryce posiadającej certyfikat kontroli jakości GB/T 19001-2016/ISO 9001:2015", "Kolor transparentny", "", "", "", "http://cdn.pbspolska.eu/product_img/237/397/263412-237397-koszulki_na_dokumenty_office_products_pp_a4_-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "OFFICE PRODUCTS", "transparentny", "", "", "0", "0", "0"
"203406", "203L406 TEMPERÓWKA KUM FRAU HOLLE Z", "171", "102.90.11 KUM", "4064900062038", "203L406", "Artykuły szkolne > Artykuły techniczne i kreślarskie > Temperówka i strugaczka", "6.9", "23", "0.00", "Temperówka pojedyncza Frau Hölle KUM. Stworzona we współpracy z artystką Tanja “Frau Hölle“ Cappell. Dzięki średnicy 8 mm idealnie nadaje się do ostrzenia kredek pastelowych. Praktyczny pojemnik na ostrużyny.", "", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22440/60021_M0.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "KUM", "", "", "", "0", "0", "0"
"203408", "203L408 TEMPERÓWKA KUM 2 in 1 M2 GREEN LINE", "228", "349.03.21 KUM", "4064900062090", "203L408", "Artykuły szkolne > Artykuły techniczne i kreślarskie > Temperówka i strugaczka", "10.97", "23", "0.00", "Temperówka podwójna 2-in-1 M2 KUM. Green Line - wykonana z plastiku pochodzącego z recyklingu. Z pojemnikiem na ostrużyny.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22445/23207_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "KUM", "", "", "", "0", "0", "0"
"203409", "203L409 TEMPERÓWKA KUM 208 M2 GREEN LINE", "240", "349.04.21 KUM", "4064900062106", "203L409", "Artykuły szkolne > Artykuły techniczne i kreślarskie > Temperówka i strugaczka", "9.42", "23", "0.00", "Temperówka podwójna 208 M2 KUM. Dwa otwory do temperowania - 8 i 11 mm. Green Line - wykonana z plastiku pochodzącego z recyklingu. Z pojemnikiem na ostrużyny.", "", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22446/23206_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "KUM", "", "", "", "0", "0", "0"
"203412", "203L412 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "3", "363533 LT", "4004117589157", "203L412", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze czarnym. 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kropki.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22737/34938_M0.png", "http://zasoby.amexb2x.com/zdjecia/22737/44229_M0.png", "http://zasoby.amexb2x.com/zdjecia/22737/44230_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203413", "203L413 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "8", "363534 LT", "4004117589164", "203L413", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze czarnym. 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w linię.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22736/34939_M0.png", "http://zasoby.amexb2x.com/zdjecia/22736/54748_M0.png", "http://zasoby.amexb2x.com/zdjecia/22736/54749_M0.png", "http://zasoby.amexb2x.com/zdjecia/22736/54750_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203414", "203L414 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "11", "363535 LT", "4004117589171", "203L414", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze bordowym (port red). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kropki.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22728/34959_M0.png", "http://zasoby.amexb2x.com/zdjecia/22728/54382_M0.png", "http://zasoby.amexb2x.com/zdjecia/22728/54383_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203415", "203L415 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "3", "363536 LT", "4004117589188", "203L415", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze bordowym (port red). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w linię.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22727/34960_M0.png", "http://zasoby.amexb2x.com/zdjecia/22727/54742_M0.png", "http://zasoby.amexb2x.com/zdjecia/22727/54743_M0.png", "http://zasoby.amexb2x.com/zdjecia/22727/54744_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203416", "203L416 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "8", "363537 LT", "4004117589195", "203L416", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze szałwiowym (sage). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kropki.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22731/34948_M0.png", "http://zasoby.amexb2x.com/zdjecia/22731/43763_M0.png", "http://zasoby.amexb2x.com/zdjecia/22731/43764_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203417", "203L417 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "13", "363538 LT", "4004117589201", "203L417", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze szałwiowym (sage). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w linię.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22730/34954_M0.png", "http://zasoby.amexb2x.com/zdjecia/22730/54757_M0.png", "http://zasoby.amexb2x.com/zdjecia/22730/54758_M0.png", "http://zasoby.amexb2x.com/zdjecia/22730/54759_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203418", "203L418 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "6", "364422 LT", "4004117596988", "203L418", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze nordyckim niebieskim (nordic blue). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w kropki.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22734/34941_M0.png", "http://zasoby.amexb2x.com/zdjecia/22734/43570_M0.png", "http://zasoby.amexb2x.com/zdjecia/22734/43571_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203419", "203L419 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "7", "364423 LT", "4004117596995", "203L419", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze nordyckim niebieskim (nordic blue). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik w linię.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22733/34942_M0.png", "http://zasoby.amexb2x.com/zdjecia/22733/54754_M0.png", "http://zasoby.amexb2x.com/zdjecia/22733/54755_M0.png", "http://zasoby.amexb2x.com/zdjecia/22733/54756_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
"203421", "203L421 NOTATNIK LEUCHTTURM1917 EDYCJA 120 G", "9", "364425 LT", "4004117597015", "203L421", "Artykuły papiernicze > Notatniki i kołonotatniki", "88.56", "23", "0.00", "Nowe notatniki Leuchtturm1917 Edycja 120 G to doskonały wybór dla każdego, kto uwielbia łączyć pisanie ze szkicowaniem i rysowaniem. Dzięki zastosowaniu odpowiednich wypełniaczy, papier charakteryzuje się bardzo niską transparentnością. Pismo i rysunki nie prześwitują na drugą stronę kartki. Wyjątkowo gładka powierzchnia papieru zapewnia nie tylko przyjemne wrażenia podczas pisania, ale jest również idealna dla osób używających pióra. Niezależnie od tego, czy szukasz notatnika do codziennych zapisków, bullet journal, czy ćwiczeń hand letteringu - właściwości naszego nowego papieru sprawiają, że sprosta wszystkim wyzwaniom. ", "<br>Rozmiar: Medium A5 (145 x 210 mm). W twardej okładce w kolorze bordowym (port red). 203 ponumerowane strony. Kieszeń na luźne notatki. Pusty spis treści. Elastyczne zamknięcie. 2 wstążkowe zakładki.Szyty grzbiet zapewniający płaskie otwarcie. 8 perforowanych stron pozwalających na czyste wyrwanie. Wysokiej jakości papier wyprodukowany w Niemczech (120 g/m2). Naklejki do oznaczania i archiwizacji. Notatnik gładki.", "", "", "", "http://zasoby.amexb2x.com/zdjecia/22729/34958_M0.png", "http://zasoby.amexb2x.com/zdjecia/22729/41683_M0.png", "http://zasoby.amexb2x.com/zdjecia/22729/41684_M0.png", "http://zasoby.amexb2x.com/zdjecia/22729/41685_M0.png", "", "", "", "", "", "", "", "", "", "", "", "", "LEUCHTTURM1917", "", "", "", "0", "0", "0"
