"product_id","product_name","stock","product_code","ean","sku","category","our_price_brutto","tax","weight","description0","description1","description2","description3","description4","image0","image1","image2","image3","image4","image5","image6","image7","image8","image9","image10","image11","image12","image13","image14","image15","producer","color","width","height","wasModified","wasImported","exception",
"104718", "104L718 Kalkulator wodoodporny CITIZEN WR 3000", "36", "CI-WR3000NRBLE", "4562195139775", "104L718", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "82.11", "23", "0.00", "Wodoodporny kalkulator z 12-cyfrowym wyświetlaczem<br>Podwójny system zasilania (bateria słoneczna i baterie)<br>Stały kąt nachylenia wyświetlacza<br>Wymiar: 152x105x38mm<br>Funkcja pierwiastka kwadratowego, obliczania procentów, sumy łącznej oraz podatku<br>Wyposażony w klawisz zmiany znaku oraz podwójnego zera<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: niebieski", "", "", "", "", "http://cdn.pbspolska.eu/product_img/155/955/143663-155955-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "http://cdn.pbspolska.eu/product_img/155/955/143664-155955-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "http://cdn.pbspolska.eu/product_img/155/955/143665-155955-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "http://cdn.pbspolska.eu/product_img/155/955/143666-155955-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "niebieski", "", "", "0", "0", "0"
"104719", "104L719 Kalkulator wodoodporny CITIZEN WR 3000", "74", "CI-WR3000NRORE", "4562195139782", "104L719", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "82.11", "23", "0.00", "Wodoodporny kalkulator z 12-cyfrowym wyświetlaczem<br>Podwójny system zasilania (bateria słoneczna i baterie)<br>Stały kąt nachylenia wyświetlacza<br>Wymiar: 152x105x38mm<br>Funkcja pierwiastka kwadratowego, obliczania procentów, sumy łącznej oraz podatku<br>Wyposażony w klawisz zmiany znaku oraz podwójnego zera<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: pomarańczowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/155/956/143667-155956-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "http://cdn.pbspolska.eu/product_img/155/956/143668-155956-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "http://cdn.pbspolska.eu/product_img/155/956/143669-155956-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "http://cdn.pbspolska.eu/product_img/155/956/143670-155956-kalkulator_wodoodporny_citizen_wr_3000_152x1-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "pomarańczowy", "", "", "0", "0", "0"
"104725", "104L725 Kostka samoprzylepna POST IT 2028 NP", "225", "3M-UU009543941", "4046719475612", "104L725", "Artykuły biurowe > Kolorowe karteczki > Kubiki i kostki papierowe", "26.51", "23", "0.00", "Kolorowe karteczki, idalne dla osób które dużo notują<br>Ilość karteczek: 450 w rozmiarze 76x76mm<br>Gramatura: 70-72gsm<br>Kostka zawiera dużą ilość kartek - gdy zwykłe bloczki są za małe<br>Doskonałe do sporządzania notatek czy zostawiania wiadomości i przypomnień<br>Kolor różowy (cukierkowy)", "", "", "", "", "http://cdn.pbspolska.eu/product_img/156/667/157884-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "http://cdn.pbspolska.eu/product_img/156/667/245395-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "http://cdn.pbspolska.eu/product_img/156/667/245396-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "http://cdn.pbspolska.eu/product_img/156/667/245397-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "http://cdn.pbspolska.eu/product_img/156/667/245398-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "http://cdn.pbspolska.eu/product_img/156/667/245399-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "http://cdn.pbspolska.eu/product_img/156/667/245400-156667-kostka_samoprzylepna_post_it_2028_np_76x76mm-800w.jpg", "", "", "", "", "", "", "", "", "", "POST-IT-3M", "różowy", "", "", "0", "0", "0"
"104733", "104L733 Markery suchościeralne Nobo z płynnym", "12", "1901073", "5028252119672", "104L733", "Tablice i prezentacja > Akcesoria do tablic", "55.18", "23", "0.00", "Markery suchościeralne z płynnym tuszem przeznaczone do pisania na tablicach suchościeralnych i flipchartach. Markery suchościeralne z płynnym tuszem - czarne - w opakowaniu 12 szt. - przeznaczone do tablic suchościeralnych Nobo Wyraźne, intensywne kolory, dobrze widoczne z dużej odległości.<br>Płynny tusz umożliwia jego bezproblemowy przepływ i zapewnia dobrą widoczność kolorów z daleka.<br>Końcówka markera rysuje grube, szerokie linie, dzięki czemu przekaz jest dobrze widoczny i łatwy do odczytania", "Wskaźnik poziomu tuszu informuje o ilości tuszu, jaka pozostała w markerze<br>12 szt. w opakowaniu, czarne Wyraźne, intensywne kolory, dobrze widoczne z dużej odległości. Płynny tusz umożliwia jego bezproblemowy przepływ i zapewnia dobrą widoczność kolorów z daleka. Końcówka markera rysuje grube, szerokie linie, dzięki czemu przekaz jest dobrze widoczny i łatwy do odczytania Wskaźnik poziomu tuszu informuje o ilości tuszu, jaka pozostała w markerze 12 szt. w opakowaniu, czarne", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/1901073.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "http://cdn.pbspolska.eu/product_img/159/527/162362-159527-marker_do_tablic_nobo_liquid_ink_okragly_1_3-800w.jpg", "http://b2b.zamowienia.vidis.pl/img/produkty/biurowe/akcesoria/Nobo_markery_black.jpg", "ACCO", "czarny", "", "", "0", "0", "0"
"104735", "104L735 Magnetyczny uchwyt na markery", "16", "8018500", "3147330059289", "104L735", "Tablice i prezentacja > Akcesoria do tablic", "90.71", "23", "0.00", "Magnetyczny uchwyt na 4 markery suchościeralne o średnicy do 20 mm. Magnetyczny uchwyt na markery Nobo Uchwyt na markery pozwoli zachować porządek i schludność w Twoim miejscu pracy<br>Gwarantuje, że będziesz mieć markery zawsze pod ręką<br>Przeznaczony dla 4 markerów suchościeralnych<br>Utrzyma markery o średnicy do 20 mm Uchwyt na markery pozwoli zachować porządek i schludność w Twoim miejscu pracy Gwarantuje, że będziesz mieć markery zawsze pod ręką Przeznaczony dla 4 markerów suchościeralnych Utrzyma markery o średnicy do 20 mm", "", "", "", "", "http://bi.lobos.pl/app/suppliers/acco/img/8018500.jpg", "http://cdn.pbspolska.eu/product_img/159/543/162383-159543-uchwyt_na_markery_nobo_magnetyczny_bialy-800w.jpg", "http://b2b.zamowienia.vidis.pl/img/produkty/biurowe/akcesoria/Nobo_uchwyt_na_markery_pro.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "ACCO", "biały", "", "", "0", "0", "0"
"104736", "104L736 Pióro wieczne DIPLOMAT Excellence A Plus", "3", "D40102023", "4009746009427", "104L736", "Artykuły szkolne > Przybory szkolne do pisania > Pióra szkolne", "940.11", "23", "0.00", "Posiada sprężynowy klips i zakręcaną skuwkę<br>Użytkownik ma do wyboru dwa warianty najwyższej jakości pióra Excellence, stosownie do swoich potrzeb i nawyku pisania<br>Skuwka od sekcji odkręca się łatwo, cicho i szybko, bo tylko po 1/3 pełnego obrotu<br>Sprężynowy klips wykonany jest z litego metalu<br>Zachowano charakterystyczny dla firmy DIPLOMAT kształt klipsa ze stylizowanym w postaci kwiatu logo marki<br>Korpus w całości metalowy, wysokiej jakości, lakierowane wielowarstwowe wykończenie, grawer laserowy", "Pióro wieczne z precyzyjnie wyciętą i wypolerowaną stalówką ze stali nierdzewnej<br>Grubość linii pisania: F<br>Kolor atramentu: niebieski<br>Kolor obudowy: czarny/biały<br>5 lat gwarancji", "", "", "", "http://cdn.pbspolska.eu/product_img/159/546/178525-159546-pioro_wieczne_diplomat_excellence_a_plus_f_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/159/546/178649-159546-pioro_wieczne_diplomat_excellence_a_plus_f_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/159/546/185551-159546-pioro_wieczne_diplomat_excellence_a_plus_f_c-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DIPLOMAT", "czarny/biały", "", "", "0", "0", "0"
"104755", "104L755 Koszulki na dokumenty Q CONNECT", "10000", "KF11188", "5705831111882", "104L755", "Organizacja dokumentów > Koszulki", "10.41", "23", "0.00", "Wykonane z gładkiej, ekologicznej folii polipropylenowej o grubości 60μm<br>Specjalnie wzmocniony brzeg<br>Wersja poszerzana - format szerszy niż A4 pozwalający przechowywać katalogi lub znaczną ilość dokumentów (pojemność do 120 kartek A4)<br>Krystaliczne, transparentne<br>Otwarte na górze<br>Antyelektrostatyczne<br>Ilość dziurek do wpięcia: 11<br>Rozmiar: 220x300mm<br>Kolor: transparentny<br>Wyprodukowane w fabryce posiadającej certyfikat kontroli jakości GB/T 19001-2016/ISO 9001:2015", "50 szt. w j.s.", "", "", "", "http://cdn.pbspolska.eu/product_img/166/701/170294-166701-koszulki_na_dokumenty_q_connect_poszerzane_p-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "Q-CONNECT", "transparentny", "", "", "0", "0", "0"
"104756", "104L756 Kalkulator biurowy CITIZEN SDC 810NRPKE", "130", "CI-SDC810NRPKE", "4560196212589", "104L756", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "33.87", "23", "0.00", "Kalkulator z 10-cyfrowym wyświetlaczem<br>Podwójny system zasilania (bateria słoneczna i baterie)<br>Stały kąt nachylenia wyświetlacza<br>Wymiar: 127x105mm<br>Funkcja obliczania procentów<br>Wyposażony w klawisz zmiany znaku oraz podwójnego zera<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: różowy", "", "", "", "", "http://cdn.pbspolska.eu/product_img/166/953/171137-166953-kalkulator_biurowy_citizen_sdc_810nrpke_10_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/166/953/171138-166953-kalkulator_biurowy_citizen_sdc_810nrpke_10_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/166/953/171139-166953-kalkulator_biurowy_citizen_sdc_810nrpke_10_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/166/953/171140-166953-kalkulator_biurowy_citizen_sdc_810nrpke_10_c-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "różowy", "", "", "0", "0", "0"
"104757", "104L757 Kalkulator biurowy CITIZEN SDC 810NRWHE", "130", "CI-SDC810NRWHE", "4560196212497", "104L757", "Urządzenia biurowe > Kalkulatory > Kalkulator biurowy", "33.87", "23", "0.00", "Kalkulator z 10-cyfrowym wyświetlaczem<br>Podwójny system zasilania (bateria słoneczna i baterie)<br>Stały kąt nachylenia wyświetlacza<br>Wymiar: 127x105mm<br>Funkcja obliczania procentów<br>Wyposażony w klawisz zmiany znaku oraz podwójnego zera<br>Wyłącza się automatycznie<br>2 lata gwarancji<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/166/954/171141-166954-kalkulator_biurowy_citizen_sdc_810nrwhe_10_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/166/954/171142-166954-kalkulator_biurowy_citizen_sdc_810nrwhe_10_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/166/954/171143-166954-kalkulator_biurowy_citizen_sdc_810nrwhe_10_c-800w.jpg", "http://cdn.pbspolska.eu/product_img/166/954/171144-166954-kalkulator_biurowy_citizen_sdc_810nrwhe_10_c-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "CITIZEN", "biały", "", "", "0", "0", "0"
"104758", "104L758 Znaczniki POST IT 670 5 papier 15x50mm", "1028", "3M-UU009543362", "3134375317160", "104L758", "Artykuły biurowe > Kolorowe karteczki > Zakładki indeksujące", "14.96", "23", "0.00", "Ilość znaczników: 5x100 w rozmiarze 15x50mm<br>Idealne do oznaczania dokumentów z możliwością robienia zapisów<br>Pozwalają odnaleźć istotne strony w dokumentach<br>Można po nich pisać<br>Mix kolorów", "", "", "", "", "http://cdn.pbspolska.eu/product_img/168/665/174109-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246178-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246179-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246180-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246181-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246182-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246183-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246184-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "http://cdn.pbspolska.eu/product_img/168/665/246185-168665-znaczniki_post_it_670_5_papier_15x50mm_5x100-800w.jpg", "", "", "", "", "", "", "", "POST-IT-3M", "mix kolorów", "50", "15", "0", "0", "0"
"104759", "104L759 Segregator ofertowy DONAU PP A4 4RD 20", "838", "2788204PL-09", "5901503691489", "104L759", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "12.32", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 44mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 20mm<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/014/108391-70014-segregator_ofertowy_donau_pp_a4_4rd_20_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/014/108392-70014-segregator_ofertowy_donau_pp_a4_4rd_20_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/014/108393-70014-segregator_ofertowy_donau_pp_a4_4rd_20_bialy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "biały", "", "", "0", "0", "0"
"104761", "104L761 Segregator ofertowy DONAU PP A4 4RD 25", "143", "2788254PL-01", "5901503691540", "104L761", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "12.46", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 44mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 25mm<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/016/108397-70016-segregator_ofertowy_donau_pp_a4_4rd_25_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/016/108398-70016-segregator_ofertowy_donau_pp_a4_4rd_25_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/016/108399-70016-segregator_ofertowy_donau_pp_a4_4rd_25_czarny-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "czarny", "", "", "0", "0", "0"
"104762", "104L762 Segregator ofertowy DONAU PP A4 4RD 25", "917", "2788254PL-09", "5901503691571", "104L762", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "12.46", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 44mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 25mm<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/017/108400-70017-segregator_ofertowy_donau_pp_a4_4rd_25_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/017/108401-70017-segregator_ofertowy_donau_pp_a4_4rd_25_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/017/108402-70017-segregator_ofertowy_donau_pp_a4_4rd_25_bialy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "biały", "", "", "0", "0", "0"
"104763", "104L763 Segregator ofertowy DONAU PP A4 4RD 25", "40", "2788254PL-10", "5901503691601", "104L763", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "12.46", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 44mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 25mm<br>Kolor: niebieski", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/018/108403-70018-segregator_ofertowy_donau_pp_a4_4rd_25_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/018/108404-70018-segregator_ofertowy_donau_pp_a4_4rd_25_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/018/108405-70018-segregator_ofertowy_donau_pp_a4_4rd_25_niebie-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "niebieski", "", "", "0", "0", "0"
"104764", "104L764 Segregator ofertowy DONAU PP A4 4RD 30", "1319", "2788304PL-01", "5901503691632", "104L764", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "13.27", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 63mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 30mm<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/019/108406-70019-segregator_ofertowy_donau_pp_a4_4rd_30_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/019/108407-70019-segregator_ofertowy_donau_pp_a4_4rd_30_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/019/108408-70019-segregator_ofertowy_donau_pp_a4_4rd_30_czarny-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "czarny", "", "", "0", "0", "0"
"104765", "104L765 Segregator ofertowy DONAU PP A4 4RD 30", "1524", "2788304PL-09", "5901503691663", "104L765", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "13.27", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 63mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 30mm<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/020/108409-70020-segregator_ofertowy_donau_pp_a4_4rd_30_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/020/108410-70020-segregator_ofertowy_donau_pp_a4_4rd_30_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/020/108411-70020-segregator_ofertowy_donau_pp_a4_4rd_30_bialy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "biały", "", "", "0", "0", "0"
"104766", "104L766 Segregator ofertowy DONAU PP A4 4RD 30", "832", "2788304PL-10", "5901503691694", "104L766", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "13.27", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 63mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 30mm<br>Kolor: niebieski", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/021/108412-70021-segregator_ofertowy_donau_pp_a4_4rd_30_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/021/108413-70021-segregator_ofertowy_donau_pp_a4_4rd_30_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/021/108414-70021-segregator_ofertowy_donau_pp_a4_4rd_30_niebie-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "niebieski", "", "", "0", "0", "0"
"104767", "104L767 Segregator ofertowy DONAU PP A4 4RD 40", "452", "2788404PL-01", "5901503691724", "104L767", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "13.99", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 63mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 40mm<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/022/108415-70022-segregator_ofertowy_donau_pp_a4_4rd_40_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/022/108416-70022-segregator_ofertowy_donau_pp_a4_4rd_40_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/022/108417-70022-segregator_ofertowy_donau_pp_a4_4rd_40_czarny-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "czarny", "", "", "0", "0", "0"
"104769", "104L769 Segregator ofertowy DONAU PP A4 4RD 40", "277", "2788404PL-10", "5901503691786", "104L769", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "13.99", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 63mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 40mm<br>Kolor: niebieski", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/024/108421-70024-segregator_ofertowy_donau_pp_a4_4rd_40_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/024/108422-70024-segregator_ofertowy_donau_pp_a4_4rd_40_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/024/108423-70024-segregator_ofertowy_donau_pp_a4_4rd_40_niebie-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "niebieski", "", "", "0", "0", "0"
"104770", "104L770 Segregator ofertowy DONAU PP A4 4RD 50", "524", "2788504PL-01", "5901503691816", "104L770", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "15.58", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 80mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 50mm<br>Kolor: czarny", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/025/108424-70025-segregator_ofertowy_donau_pp_a4_4rd_50_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/025/108425-70025-segregator_ofertowy_donau_pp_a4_4rd_50_czarny-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/025/108426-70025-segregator_ofertowy_donau_pp_a4_4rd_50_czarny-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "czarny", "", "", "0", "0", "0"
"104772", "104L772 Segregator ofertowy DONAU PP A4 4RD 50", "320", "2788504PL-10", "5901503691878", "104L772", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "15.58", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 80mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 50mm<br>Kolor: niebieski", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/027/108430-70027-segregator_ofertowy_donau_pp_a4_4rd_50_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/027/108431-70027-segregator_ofertowy_donau_pp_a4_4rd_50_niebie-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/027/108432-70027-segregator_ofertowy_donau_pp_a4_4rd_50_niebie-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "niebieski", "", "", "0", "0", "0"
"104774", "104L774 Segregator ofertowy DONAU PP A4 4RD 65", "1049", "2788654PL-09", "5901503691939", "104L774", "Organizacja dokumentów > Segregacja dokumentów > Segregatory", "20.33", "23", "0.00", "Segregator ofertowy wykonany z tektury o grubości 2,4mm i gramaturze 1400gsm<br>Pokryty obustronnie ekologiczną folią polipropylenową<br>2 kieszenie na zewnętrznych okładkach do wsunięcia spersonalizowanych projektów<br>2 kieszenie na wewnętrznych okładkach do wsuniecia notatek<br>1 kieszeń grzbietowa<br>Szerokość grzbietu: 100mm<br>Mechanizm ringowy: 4 RD<br>średnica pierścieni: 65mm<br>Kolor: biały", "", "", "", "", "http://cdn.pbspolska.eu/product_img/70/029/108436-70029-segregator_ofertowy_donau_pp_a4_4rd_65_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/029/108437-70029-segregator_ofertowy_donau_pp_a4_4rd_65_bialy-800w.jpg", "http://cdn.pbspolska.eu/product_img/70/029/108438-70029-segregator_ofertowy_donau_pp_a4_4rd_65_bialy-800w.jpg", "", "", "", "", "", "", "", "", "", "", "", "", "", "DONAU", "biały", "", "", "0", "0", "0"
